POSICAO_RANKING,IBGE,UF,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA,QTD_UBS,UBS_POR_10MIL,DADO_UBS_AUSENTE,QTD_LEITOS_SUS,LEITOS_SUS_POR_10MIL,DEFICIT_UBS,DEFICIT_LEITOS,IPIS,FAIXA_IPIS
1896,410550,PR,Cianorte,82988.0,17.0,2.0484889381597338,False,130.0,15.664915409456787,76.09721081798236,62.25821596153164,69.177713389757,Prioridade moderada
1897,241255,RN,São Miguel do Gostoso,10636.0,5.0,4.7010154193305755,False,3.0,2.8206092515983454,45.146210742725046,93.20425151057856,69.1752311266518,Prioridade moderada
1898,500220,MS,Bonito,25034.0,6.0,2.396740433011105,False,35.0,13.980985859231446,72.03363892911833,66.31534003525837,69.17448948218835,Prioridade moderada
1899,312060,MG,Crucilândia,5674.0,3.0,5.287275290800141,False,0.0,0.0,38.30543857521575,100.0,69.15271928760788,Prioridade moderada
1900,313020,MG,Igaratinga,11345.0,6.0,5.288673424416042,False,0.0,0.0,38.28912445584385,100.0,69.14456222792192,Prioridade moderada
1901,317140,MG,Vieiras,3781.0,2.0,5.289605924358636,False,0.0,0.0,38.278243582081316,100.0,69.13912179104065,Prioridade moderada
1902,317070,MG,Varginha,143676.0,25.0,1.7400261699935968,False,247.0,17.191458559536734,79.69650802707562,58.580285989376215,69.13839700822592,Prioridade moderada
1903,210043,MA,Alto Alegre do Maranhão,24528.0,1.0,0.40769732550554466,False,58.0,23.64644487932159,95.24278455201912,43.02816245186164,69.13547350194038,Prioridade moderada
1904,251040,PB,Olho d'Água,6059.0,3.0,4.951312097705893,False,1.0,1.6504373659019642,42.22562443897906,96.0235692945213,69.12459686675018,Prioridade moderada
1905,314810,MG,Patrocínio,94357.0,19.0,2.01362908952171,False,150.0,15.897071759381923,76.50397289386659,61.69887717207709,69.10142503297183,Prioridade moderada
1906,313440,MG,Iturama,40259.0,11.0,2.7323083037333267,False,50.0,12.41958319878785,68.11806588368245,70.07725770076817,69.09766179222531,Prioridade moderada
1907,130110,AM,Careiro,32336.0,13.0,4.020286986640277,False,20.0,6.1850569025235025,53.08928913270107,85.09822263452779,69.09375588361442,Prioridade moderada
1908,172130,TO,Tupiratins,1886.0,1.0,5.302226935312832,False,0.0,0.0,38.13097534036306,100.0,69.06548767018153,Prioridade moderada
1909,522190,GO,Varjão,3770.0,2.0,5.305039787798408,False,0.0,0.0,38.0981535766179,100.0,69.04907678830895,Prioridade moderada
1910,315900,MG,Santana do Riacho,5654.0,3.0,5.3059780686239835,False,0.0,0.0,38.08720524863356,100.0,69.04360262431678,Prioridade moderada
1911,260760,PE,Ilha de Itamaracá,25658.0,13.0,5.066645880427157,False,3.0,1.169225972406267,40.87985242010374,97.18296122326423,69.03140682168399,Prioridade moderada
1912,330250,RJ,Magé,244142.0,78.0,3.1948620065371793,False,250.0,10.239942328644807,62.7207589041219,75.32870865674947,69.02473378043568,Prioridade moderada
1913,411915,PR,Pinhais,131255.0,14.0,1.0666260332939697,False,270.0,20.57064492781227,87.55407620956875,50.43874683620602,68.99641152288739,Prioridade moderada
1914,312247,MG,Dom Bosco,3763.0,2.0,5.3149083178315175,False,0.0,0.0,37.983002653162224,100.0,68.99150132658112,Prioridade moderada
1915,290475,BA,Buritirama,20221.0,6.0,2.967212304040354,False,23.0,11.37431383215469,65.37708901397302,72.59564542686336,68.98636722041819,Prioridade moderada
1916,432057,RS,Sete de Setembro,1881.0,1.0,5.31632110579479,False,0.0,0.0,37.96651753956658,100.0,68.98325876978329,Prioridade moderada
1917,211176,MA,Senador La Rocque,15044.0,8.0,5.317734645041213,False,0.0,0.0,37.950023659624954,100.0,68.97501182981247,Prioridade moderada
1918,521180,GO,Jaraguá,46633.0,12.0,2.573285012759205,False,62.0,13.295305899255892,69.97362884444699,67.96736204064246,68.97049544254472,Prioridade moderada
1919,241310,RN,Senador Elói de Souza,6027.0,3.0,4.9776007964161275,False,1.0,1.6592002654720426,41.91887480932043,96.00245667089838,68.9606657401094,Prioridade moderada
1920,150405,PA,Mãe do Rio,37473.0,9.0,2.4017292450564405,False,53.0,14.143516665332374,71.9754269854915,65.92375141679982,68.94958920114566,Prioridade moderada
1921,250355,PB,Cacimbas,7513.0,4.0,5.324104884866232,False,0.0,0.0,37.87569252864353,100.0,68.93784626432176,Prioridade moderada
1922,411450,PR,Manoel Ribas,14675.0,1.0,0.6814310051107325,False,33.0,22.487223168654175,92.04872364510561,45.821097767062966,68.93491070608428,Prioridade moderada
1923,291050,BA,Entre Rios,39890.0,13.0,3.2589621459012283,False,40.0,10.02757583354224,61.972806552896,75.84036736576036,68.90658695932818,Prioridade moderada
1924,251320,PB,Santa Cruz,6013.0,3.0,4.989190088142358,False,1.0,1.6630633627141194,41.78364518140266,95.99314923590629,68.88839720865448,Prioridade moderada
1925,351550,SP,Fernandópolis,73508.0,20.0,2.7207922947162215,False,93.0,12.65168417043043,68.25244041245163,69.51805233528215,68.88524637386689,Prioridade moderada
1926,350395,SP,Aspásia,1875.0,1.0,5.333333333333334,False,0.0,0.0,37.76801039569319,100.0,68.88400519784659,Prioridade moderada
1927,353210,SP,Murutinga do Sul,3748.0,2.0,5.3361792956243335,False,0.0,0.0,37.734802290247984,100.0,68.86740114512399,Prioridade moderada
1928,430693,RS,Entre-Ijuís,9367.0,5.0,5.337888331376107,False,0.0,0.0,37.71486040990965,100.0,68.85743020495482,Prioridade moderada
1929,311920,MG,Coroaci,11240.0,6.0,5.338078291814947,False,0.0,0.0,37.71264385689932,100.0,68.85632192844966,Prioridade moderada
1930,210215,MA,Brejo de Areia,9363.0,5.0,5.340168749332479,False,0.0,0.0,37.6882513574307,100.0,68.84412567871536,Prioridade moderada
1931,150510,PA,Óbidos,55527.0,15.0,2.70138851369604,False,71.0,12.786572298161254,68.47885339346391,69.19306375710593,68.83595857528492,Prioridade moderada
1932,293290,BA,Valença,90053.0,32.0,3.5534629607009203,False,78.0,8.661565966708494,58.53642436944457,79.13152138995206,68.83397287969831,Prioridade moderada
1933,521377,GO,Montividiu do Norte,3743.0,2.0,5.343307507347048,False,0.0,0.0,37.65162676565574,100.0,68.82581338282787,Prioridade moderada
1934,313490,MG,Jacutinga,26888.0,9.0,3.3472180898542097,False,26.0,9.669741148467718,60.94299224290846,76.70250540178212,68.82274882234529,Prioridade moderada
1935,250730,PB,Jacaraú,14969.0,8.0,5.344378381989445,False,0.0,0.0,37.639131266978275,100.0,68.81956563348913,Prioridade moderada
1936,293345,BA,Wanderley,13460.0,1.0,0.7429420505200593,False,30.0,22.288261515601782,91.33098213164374,46.30045993054499,68.81572103109437,Prioridade moderada
1937,432330,RS,Vila Flores,3741.0,2.0,5.346164127238707,False,0.0,0.0,37.61829430201803,100.0,68.80914715100901,Prioridade moderada
1938,130008,AM,Anamã,9981.0,1.0,1.0019036168720568,False,21.0,21.039975954313196,88.3092895994314,49.307978505720364,68.80863405257588,Prioridade moderada
1939,351020,SP,Capão Bonito,47409.0,14.0,2.953025796789639,False,55.0,11.601172773102153,65.54262424617575,72.04906978744012,68.79584701680793,Prioridade moderada
1940,311780,MG,Conceição dos Ouros,11218.0,6.0,5.348546978070957,False,0.0,0.0,37.590490011726544,100.0,68.79524500586328,Prioridade moderada
1941,220987,PI,São João da Fronteira,5608.0,3.0,5.349500713266762,False,0.0,0.0,37.57936135445331,100.0,68.78968067722666,Prioridade moderada
1942,312350,MG,Douradoquara,1869.0,1.0,5.350454788657036,False,0.0,0.0,37.56822872762158,100.0,68.78411436381079,Prioridade moderada
1943,351885,SP,Guatapará,7474.0,4.0,5.351886540005352,False,0.0,0.0,37.551522339804514,100.0,68.77576116990225,Prioridade moderada
1944,220435,PI,Geminiano,5604.0,3.0,5.353319057815846,False,0.0,0.0,37.53480700852501,100.0,68.7674035042625,Prioridade moderada
1945,420535,SC,Flor do Sertão,1868.0,1.0,5.353319057815846,False,0.0,0.0,37.53480700852501,100.0,68.7674035042625,Prioridade moderada
1946,354040,SP,Populina,4182.0,1.0,2.391200382592061,False,6.0,14.347202295552368,72.09828299663432,65.43300768365067,68.7656453401425,Prioridade moderada
1947,290860,BA,Conde,24460.0,10.0,4.088307440719542,False,15.0,6.132461161079314,52.295592596862114,85.22494257287684,68.76026758486948,Prioridade moderada
1948,250330,PB,Cachoeira dos Índios,9335.0,5.0,5.356186395286556,False,0.0,0.0,37.50134948683703,100.0,68.75067474341851,Prioridade moderada
1949,313160,MG,Iraí de Minas,7467.0,4.0,5.356903709655819,False,0.0,0.0,37.49297950551747,100.0,68.74648975275873,Prioridade moderada
1950,316640,MG,Seritinga,1866.0,1.0,5.359056806002144,False,0.0,0.0,37.467856104997175,100.0,68.73392805249858,Prioridade moderada
1951,150620,PA,Salinópolis,48663.0,17.0,3.493413887347677,False,44.0,9.041777120193986,59.23710686481968,78.21547129527977,68.72628908004972,Prioridade moderada
1952,352810,SP,Macaubal,7581.0,2.0,2.6381743833267377,False,10.0,13.19087191663369,69.21646735046161,68.21897685728072,68.71772210387117,Prioridade moderada
1953,420515,SC,Doutor Pedrinho,3729.0,2.0,5.363368195226602,False,0.0,0.0,37.41754866823531,100.0,68.70877433411766,Prioridade moderada
1954,316960,MG,Tupaciguara,26583.0,6.0,2.257081593499605,False,40.0,15.0472106233307,73.6632478257363,63.74646406425839,68.70485594499735,Prioridade moderada
1955,150307,PA,Garrafão do Norte,25558.0,10.0,3.9126692229438924,False,18.0,7.0428046012990055,54.34502679862459,83.03163449405594,68.68833064634026,Prioridade moderada
1956,292220,BA,Muniz Ferreira,7453.0,4.0,5.366966322286328,False,0.0,0.0,37.375563929652344,100.0,68.68778196482617,Prioridade moderada
1957,352470,SP,Jaguariúna,62309.0,13.0,2.0863759649488838,False,99.0,15.888555425379963,75.65512611974228,61.71939574050213,68.6872609301222,Prioridade moderada
1958,350890,SP,Caiabu,3726.0,2.0,5.367686527106817,False,0.0,0.0,37.367160221108286,100.0,68.68358011055415,Prioridade moderada
1959,150640,PA,Santa Cruz do Arari,7626.0,1.0,1.3113034356150013,False,15.0,19.66955153422502,84.69905841750915,52.609768598553345,68.65441350803124,Prioridade moderada
1960,352990,SP,Miracatu,18610.0,10.0,5.373455131649651,False,0.0,0.0,37.299849270244344,100.0,68.64992463512218,Prioridade moderada
1961,510665,MT,Pontal do Araguaia,7441.0,4.0,5.37562155624244,False,0.0,0.0,37.27457034910616,100.0,68.63728517455309,Prioridade moderada
1962,230800,CE,Massapê,39840.0,14.0,3.5140562248995986,False,36.0,9.036144578313253,58.99624178933098,78.22904188750408,68.61264183841753,Prioridade moderada
1963,311783,MG,Cônego Marinho,7433.0,4.0,5.381407237992735,False,0.0,0.0,37.20706013288025,100.0,68.60353006644013,Prioridade moderada
1964,240780,RN,Monte Alegre,23953.0,10.0,4.174842399699411,False,14.0,5.844779359579176,51.285859596678804,85.91805990803087,68.60195975235484,Prioridade moderada
1965,351840,SP,Guaratinguetá,121916.0,14.0,1.1483316381771056,False,250.0,20.505922110305455,86.60069451824982,50.59468477374692,68.59768964599837,Prioridade moderada
1966,354970,SP,São José do Rio Pardo,53427.0,11.0,2.0588840848260244,False,86.0,16.096730117730736,75.9759150693689,61.217836423033084,68.596875746201,Prioridade moderada
1967,291070,BA,Euclides da Cunha,64768.0,20.0,3.0879446640316206,False,72.0,11.116600790513834,63.96832370674554,73.21655844855987,68.5924410776527,Prioridade moderada
1968,316760,MG,Simonésia,20431.0,11.0,5.383975331603935,False,0.0,0.0,37.17709433758367,100.0,68.58854716879183,Prioridade moderada
1969,330340,RJ,Nova Friburgo,203417.0,29.0,1.4256428912037833,False,390.0,19.17243888170605,83.36488870284104,53.807471738580176,68.58618022071062,Prioridade moderada
1970,314940,MG,Pedro Teixeira,1857.0,1.0,5.385029617662897,False,0.0,0.0,37.16479240275968,100.0,68.58239620137984,Prioridade moderada
1971,316050,MG,Santo Antônio do Rio Abaixo,1856.0,1.0,5.387931034482759,False,0.0,0.0,37.13093722625255,100.0,68.56546861312627,Prioridade moderada
1972,355200,SP,Silveiras,6329.0,3.0,4.740085321535788,False,2.0,3.1600568810238583,44.69032366499829,92.38641376378717,68.53836871439273,Prioridade moderada
1973,130050,AM,Barreirinha,33722.0,12.0,3.5585077990629266,False,30.0,8.896269497657316,58.47755868285086,78.56604562793237,68.52180215539161,Prioridade moderada
1974,150200,PA,Cachoeira do Arari,25467.0,9.0,3.5339851572623395,False,23.0,9.031295401892645,58.76370108090166,78.24072510215589,68.50221309152877,Prioridade moderada
1975,270720,AL,Poço das Trincheiras,12965.0,7.0,5.399151561897416,False,0.0,0.0,37.00001052398558,100.0,68.50000526199278,Prioridade moderada
1976,410752,PR,Esperança Nova,1852.0,1.0,5.399568034557236,False,0.0,0.0,36.99515091356626,100.0,68.49757545678312,Prioridade moderada
1977,510795,MT,Tangará da Serra,114603.0,27.0,2.3559592680819876,False,169.0,14.746559863179845,72.5094938726034,64.47082776262633,68.49016081761486,Prioridade moderada
1978,521525,GO,Novo Planalto,3703.0,2.0,5.401026194977045,False,0.0,0.0,36.97813637154995,100.0,68.48906818577498,Prioridade moderada
1979,432285,RS,Vespasiano Corrêa,1851.0,1.0,5.4024851431658565,False,0.0,0.0,36.96111263745257,100.0,68.48055631872629,Prioridade moderada
1980,411200,PR,Jaguariaíva,36384.0,5.0,1.3742304309586633,False,71.0,19.514072119613015,83.96479489499845,52.98436816295132,68.47458152897488,Prioridade moderada
1981,110032,RO,São Miguel do Guaporé,22305.0,4.0,1.7933198834342077,False,39.0,17.484868863483523,79.07465043567356,57.873366862348185,68.47400864901087,Prioridade moderada
1982,510610,MT,Nossa Senhora do Livramento,11658.0,3.0,2.5733401955738553,False,16.0,13.724481043060559,69.97298494388181,66.93334205593347,68.45316349990765,Prioridade moderada
1983,315160,MG,Planura,11533.0,5.0,4.3353854157634615,False,6.0,5.202462498916153,49.41256372666467,87.46560635853872,68.4390850426017,Prioridade moderada
1984,220785,PI,Pavussu,3697.0,2.0,5.409791723018664,False,0.0,0.0,36.87585582468203,100.0,68.43792791234101,Prioridade moderada
1985,354550,SP,Sandovalina,3697.0,2.0,5.409791723018664,False,0.0,0.0,36.87585582468203,100.0,68.43792791234101,Prioridade moderada
1986,291075,BA,Fátima,18480.0,10.0,5.411255411255412,False,0.0,0.0,36.858776781344545,100.0,68.42938839067227,Prioridade moderada
1987,110030,RO,Vilhena,109651.0,10.0,0.9119843868272975,False,239.0,21.79642684517241,89.35851195993878,47.48544672611814,68.42197934302845,Prioridade moderada
1988,291810,BA,Jeremoabo,39539.0,15.0,3.7937226535825386,False,31.0,7.840360150737247,55.73295461136779,81.11006846457018,68.42151153796898,Prioridade moderada
1989,420075,SC,Alto Bela Vista,1847.0,1.0,5.414185165132648,False,0.0,0.0,36.824590953938674,100.0,68.41229547696933,Prioridade moderada
1990,351360,SP,Cunha,22460.0,7.0,3.116651825467498,False,25.0,11.130899376669634,63.63335424948678,73.18210858805045,68.40773141876862,Prioridade moderada
1991,355160,SP,Serra Negra,31047.0,10.0,3.2209231165652072,False,33.0,10.629046284665186,62.416664892557975,74.39123296072565,68.40394892664182,Prioridade moderada
1992,251170,PB,Pilõezinhos,5539.0,3.0,5.416140097490522,False,0.0,0.0,36.801779829531355,100.0,68.40088991476568,Prioridade moderada
1993,521570,GO,Palmeiras de Goiás,34375.0,5.0,1.4545454545454546,False,66.0,19.2,83.02763919882541,53.741068202568684,68.38435370069705,Prioridade moderada
1994,290140,BA,Angical,14178.0,5.0,3.5265904923120326,False,13.0,9.169135280011284,58.849985714460686,77.90862481461129,68.37930526453599,Prioridade moderada
1995,130356,AM,Rio Preto da Eva,25364.0,9.0,3.548336224570257,False,23.0,9.067970351679547,58.596245679992215,78.15236343544409,68.37430455771815,Prioridade moderada
1996,352720,SP,Lorena,87468.0,21.0,2.400878035395802,False,128.0,14.633923263364888,71.98535932375748,64.74220530370624,68.36378231373186,Prioridade moderada
1997,292370,BA,Paratinga,30680.0,9.0,2.9335071707953064,False,37.0,12.059973924380705,65.77037729554506,70.94367128923295,68.35702429238901,Prioridade moderada
1998,314050,MG,Martinho Campos,14546.0,5.0,3.437371098583803,False,14.0,9.624639076034649,59.891042036272765,76.81117069827191,68.35110636727234,Prioridade moderada
1999,150797,PA,Terra Santa,19792.0,,,True,26.0,13.136620856911884,,68.34968498601039,68.34968498601039,Prioridade moderada
2000,314545,MG,Olhos-d'Água,5530.0,3.0,5.4249547920434,False,0.0,0.0,36.69892558332263,100.0,68.34946279166131,Prioridade moderada
2001,352930,SP,Matão,81075.0,19.0,2.343509096515572,False,121.0,14.92445266728338,72.65476867525834,64.04222718490345,68.3484979300809,Prioridade moderada
2002,150140,PA,Belém,1397315.0,98.0,0.7013450796706542,False,3198.0,22.886750661089305,91.81635630491952,44.85850844290904,68.33743237391428,Prioridade moderada
2003,290590,BA,Campo Alegre de Lourdes,32500.0,10.0,3.076923076923077,False,37.0,11.384615384615385,64.09692907443838,72.57082569703591,68.33387738573714,Prioridade moderada
2004,315570,MG,Rio Piracicaba,15036.0,3.0,1.9952114924181965,False,25.0,16.626762436818304,76.7188785897695,59.9408192928713,68.3298489413204,Prioridade moderada
2005,220870,PI,Redenção do Gurguéia,8565.0,3.0,3.502626970227671,False,8.0,9.340338587273788,59.12960402519255,77.49614137116592,68.31287269817923,Prioridade moderada
2006,330460,RJ,Santa Maria Madalena,10580.0,1.0,0.945179584120983,False,23.0,21.73913043478261,88.97117386502124,47.62349207718374,68.29733297110249,Prioridade moderada
2007,251270,PB,Remígio,18399.0,10.0,5.435077993369204,False,0.0,0.0,36.58080302838456,100.0,68.29040151419228,Prioridade moderada
2008,521800,GO,Porangatu,45512.0,14.0,3.0761117946915095,False,52.0,11.425558094568466,64.10639551957607,72.47218163311291,68.28928857634449,Prioridade moderada
2009,270200,AL,Coité do Nóia,11036.0,6.0,5.436752446538601,False,0.0,0.0,36.561264674841276,100.0,68.28063233742064,Prioridade moderada
2010,412310,PR,Santa Amélia,3358.0,1.0,2.9779630732578917,False,4.0,11.911852293031567,65.2516436843135,71.30054360393629,68.2760936441249,Prioridade moderada
2011,280510,SE,Pedrinhas,7355.0,4.0,5.438477226376615,False,0.0,0.0,36.54113908466334,100.0,68.27056954233167,Prioridade moderada
2012,420430,SC,Concórdia,87206.0,21.0,2.4080911863862577,False,128.0,14.677889136068618,71.90119268548517,64.63627747522624,68.2687350803557,Prioridade moderada
2013,320320,ES,Linhares,183797.0,31.0,1.6866434163778516,False,334.0,18.172222615167822,80.3194045835877,56.21731215818816,68.26835837088792,Prioridade moderada
2014,521880,GO,Rio Verde,241494.0,48.0,1.9876270217893612,False,404.0,16.729194100060457,76.80737797051847,59.69402870308921,68.25070333680384,Prioridade moderada
2015,251050,PB,Olivedos,3675.0,2.0,5.442176870748299,False,0.0,0.0,36.497969791523666,100.0,68.24898489576184,Prioridade moderada
2016,500450,MS,Itaporã,25263.0,9.0,3.562522265764161,False,23.0,9.104223568063967,58.430715885972475,78.06501785918553,68.24786687257901,Prioridade moderada
2017,280380,SE,Malhada dos Bois,3674.0,2.0,5.443658138268917,False,0.0,0.0,36.480685624346606,100.0,68.24034281217331,Prioridade moderada
2018,430055,RS,Alto Alegre,1837.0,1.0,5.443658138268917,False,0.0,0.0,36.480685624346606,100.0,68.24034281217331,Prioridade moderada
2019,412230,PR,Rio Negro,31951.0,11.0,3.442771744233357,False,31.0,9.702356733748553,59.82802461303785,76.62392404058214,68.22597432680999,Prioridade moderada
2020,270540,AL,Monteirópolis,7344.0,4.0,5.446623093681918,False,0.0,0.0,36.446089047889274,100.0,68.22304452394464,Prioridade moderada
